text,llm_responses,scope3,vague
"The DEI key performance indicators we established consisted of growing the percentage of women at Uber’s Manager level and above to 35% and growing the percentage of US URP at the Senior Analyst level and above to 14% by the end of 2022 .
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Data is reflective of populations at year end 2020 and 2021, respectively, inclusive of annual promotions.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Annually, Uber administers a Global Self ID survey to help us get up to date data on our workforce .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This is a leading practice that helps employees continue to reflect their multiple identities, from education level and caregiver status to race ethnicity and military veteran status (where applicable) .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Each year, we refresh the questions and response options to reflect a changing world, and we endeavor to create an inclusive environment where employees feel safe to update or change their status .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The more data we have, the more we work to enhance policies and programs to meet the unique needs of various groups .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"You can see more detailed data in our People and Culture Report.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In June 2021, Uber launched our version of the Mansfield Rule, a holistic recruiting strategy that measures whether we have affirmatively interviewed women, people with disabilities, military veterans, and underrepresented racial ethnic groups, with a commitment to interviewing a candidate pool that matches or exceeds market supply for diversity .
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We kicked off our Mansfield Rule efforts by working to understand what the available talent market looked like for each of the countries, functions, and levels for which we hire, and we used this information to set appropriate aspirational ranges .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"When we started measuring our progress in early 2021, we only met our aspirational goals for 25% of our open positions .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"However, as we continue to bring better visibility, insights, and training to our Talent Acquisition teams and hold business leaders accountable for meeting their Mansfield goals, we have seen consistent progress, quarter over quarter, and are now meeting our Mansfield Rule goals 83% of the time .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Learn more about our Mansfield Rule in our white paper.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our Drive your growth philosophy At Uber, our growth philosophy puts our employees in the driver’s seat of their growth and career development journey .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This Drive your growth philosophy is Uber’s unique approach to development and exemplifies what it means to help individuals and teams live our Go get it value .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We provide and empower employees with resources that help them drive their own growth in multiple ways and across several paths at Uber and beyond .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Explore learning opportunities relevant to them and choose where to focus, when to learn, and how to grow their skills .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Grow through on the job experience, stretch assignments, and gigs and learn in the flow of work .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Growth doesn’t always equal promotion it also happens through new opportunities, new paths, and doing different things .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Employees aren’t alone on their learning journeys, and we encourage them to leverage their teams and the broader Uber network to help guide them .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We’ve created strong mentoring and coaching programs for employees to use to their advantage .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Focus on leveraging strengths to create better opportunities .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Timely feedback is the key to achieving their goals and helping others achieve theirs .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Continuous feedback and Impact Check Ins Performance at Uber is designed to be employee centric and flexible for individual needs .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We believe feedback is key to driving growth at Uber and that understanding where you are is critical to knowing where you are going .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"To support this vision, in 2021, we shifted from biannual performance feedback conversations to encouraging regular Impact Check Ins supported by ongoing timely feedback .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This shift enables us to capture feedback inputs throughout the year, allowing us to better support the needs of a constantly changing workforce .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The goal is to help employees understand their impact in real time so they know where they stand and can adapt as needed .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"It also helps managers minimize recency bias so they can continue to make fair and equitable promotion and compensation decisions .
","{'scope3': 'no', 'vague': 'not related to ESG'}",no,not related to ESG
"Leadership accountability We continue to evolve our approach to performance management to ensure that our outcomes are equitable, fair, and transparent .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We provide senior level leaders with visibility into aggregated demographic data and pair it with performance, promotion, and reward inputs, helping to drive greater accountability for objective decision making and equitable outcomes .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We also continue to improve alignment on performance and development by using feedback and check ins to help employees drive their growth and amplify their impact .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"After surveying a representative sample of employees, we heard that 80% of employees found the program useful and 82% were satisfied overall .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Uber is a school of experience, and we’re committed to developing and growing our employees .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our Talent Mobility team helps achieve this through our programs designed to provide new perspectives, new skills, and new experiences .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We want to create the ultimate career development experience through partnership, development, and innovation .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We aren’t just hiring for the roles that exist at Uber today we’re also looking for talent who can learn and grow with us as we anticipate the needs of tomorrow and shape the future of our company .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Internal transfers (permanent moves) is our biggest program .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We’ve democratized the process and enable employees to search and subscribe to roles managers locations for new jobs when they’re posted .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We enable transfers from L1 (entry level) through L8 (executive Senior Director) and provide relocation support .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We have room to grow and improve this program, but we’re especially proud of our consistency in filling open requisitions with internals in the 30% range over the last 3 years .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Last year, we launched an internal Talent Marketplace that connects employees directly to hiring managers for short term, gig opportunities .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We define gigs as high impact projects, 5% 15% of an employee’s time, up to 3 months in duration .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"By making it easy for employees to find and take on short term, experiential project assignments, we believe we’ll increase opportunities for employees to explore career options and grow their skills, improving employee perception of growth opportunities and improving retention .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In addition, managers gain access to a larger, more diverse talent pool and leverage unique skills not traditionally seen by or accessible to their teams .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Participating in gigs gives employees the opportunity to learn by doing, to develop skills while working on projects they wouldn’t normally be exposed to, and to build a network across the company (many gigs are cross team and cross border) .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"It’s one of many ways to pursue career development at Uber with a low barrier to entry .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We’re creating pathways for Uber customer support staff, many of whom identify as underrepresented people, to advance their careers within Uber .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The Community Specialist Team (CST) in Motion program focuses on bringing our frontline customer support agents, known as Community Specialists, into corporate roles .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Community Specialists interact daily with people who use our platform, so they get to know the business from within, making them excellent potential talent for many other roles at Uber .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We run interview preparation sessions, organize career fairs, and set up short term assignment opportunities so that Community Specialists have the support they need to make a career transition at Uber .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We have an annual commitment that 10% of our non tech openings should be filled with customer support employees .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In 2021, our first full year after making this commitment, we reached 9 .5% globally .
","{'scope3': 'no', 'vague': 'specific (relating to reduction percentage but without clear indication of ESG aspect)'}",no,specific (relating to reduction percentage but without clear indication of ESG aspect)
"Our work philosophy The world of work has changed significantly in the last 2 years, and in response we’ve evolved our work philosophy to reflect all that we’ve learned and what we believe will produce the best results for our employees and our business going forward .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our work philosophy is centered around employee choice .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We trust employees and managers to do the right thing, and we give them the freedom to choose to work where they are most productive, in alignment with the demands of their job and the practices of their individual team .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"As we transition to this new way of working together, we’ll monitor work applications and approval ratings to ensure fairness by gender, race ethnicity, and location .
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Fully remote Does not visit the office except for occasional summits, client meetings, etc.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Global employee benefits The best teams are built with diverse ideas, identities, ethnicities, experiences, and education .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"As our value of Great minds don’t think alike expresses, when we reflect the incredible diversity of the people who connect on our platform, we make better decisions that benefit the world .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This is why our benefits programs are built with diversity as a guiding principle .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We know that everyone has different needs at different times in life, and our programs support our employees wherever they are and whatever they need .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Uber’s benefits philosophy strives to provide a comprehensive suite of programs that align to and drive Uber’s culture .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our benefits offering provides market specific choice, gives access to robust mental health and family building programs, and encourages overall employee well being, all with the employee experience at the core .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our Employee Relations team supports our most valuable resource: Uber’s people .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"With a global team of ER partners, we enable a safe and productive work environment so everyone can live Uber’s core values .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We do this by resolving workplace challenges and improving the employment practices that affect our people .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We’ve established a comprehensive investigations program to address potential violations of Uber’s employment policies .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Employees have a variety of reporting channels available 24 hours a day, 7 days a week, with the option to be anonymous .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The ER team promptly reviews all concerns and takes appropriate steps to address them .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Uber aims to have a safe, healthy, sustainable work environment for all employees, contractors, and guests that will empower them to do their best work while reimagining the way the world moves for the better .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Stand for safety is a core company value that extends beyond our platform and to our employees .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Uber commits to always upkeep our health and safety standards to help prevent injuries and illnesses at the workplace or while performing work related activities .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Through our relentless pursuit of sustainability, we strive for the rational use of natural resources, avoiding harm to the environment and, as is practicably reasonable, reducing the environmental impact of our operations .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"As a standard, our management systems adhere to all legal requirements at federal, state, and local levels as well as to any international or internal Uber requirements .
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In 2017, we began monitoring employee compensation data and made adjustments to achieve fair and consistent pay outcomes across race and gender demographics .
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"For the last 2 years (2020 and 2021), women at Uber globally earned 1 .00 for every 1 .00 (total cash) earned by men performing similar job functions .
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In that same time period in the US, in aggregate, employees from underrepresented racial backgrounds earned 1 .00 for every 1 .00 (total cash) earned by non underrepresented peers at the same job level .
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We will continue to focus on maintaining this important measure of pay equity going forward .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Read more about how our executives are held accountable for pay equity in our 2022 Proxy Statement.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"As part of our commitment to transparency and our aim to reach for the highest standards on climate emissions accounting, planning, and disclosure, we conducted an analysis aligned to the recommendations of the Task Force on Climate Related Financial Disclosures (TCFD) .
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"A breakdown of this analysis can be found later in this section and is referenced throughout .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In addition, we have joined the Science Based Targets initiative and the Climate Pledge, committing to net zero emissions by 2040 .
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"In 2021, we published an Environmental Policy, which covers our oversight around core areas such as emissions, energy, water, materials, chemicals and waste, products, suppliers and contractors, engagements, and mergers and acquisitions .
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Because it’s the right thing to do for our business and for all those who rely on our platform .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We believe that getting there benefits our investors, our employees, our users, the cities we serve, and the planet as a whole .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We started this journey in 2020 with a set of core commitments .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We’re aiming to be net zero by 2040 across all Scope 1, 2, and 3 emissions .
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"As part of getting there we have set an ambitious goal of enabling 100% of rides on our passenger mobility platform to be completed in zero emission vehicles (ZEVs), on micromobility, or on public transit by 2030 in the US, Canada, and Europe, and by 2040 in every market we operate in globally .
","{'scope3': 'yes (indirect through the use of ZEVs and public transit)', 'vague': 'specific'}",yes (indirect through the use of ZEVs and public transit),specific
"Research shows that ZEV drivers using our app deliver outsized community benefits, because when rideshare drivers switch to ZEVs, they can deliver 3 to 4 times greater emissions savings than average car owners .
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"However, most drivers still face significant financial barriers to going electric .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our SPARK Report, released in 2020, details the total cost of ownership (TCO) challenges most drivers in Europe face that can prevent a rapid transition to ZEVs .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"To begin chipping away at these barriers, Uber is the first and only global mobility tech company to commit 800 million in total resources to help hundreds of thousands of drivers start to switch to EVs .
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"To date, we have provided 245 million through a combination of direct incentives, savings from partners, and schemes such as our Clean Air Plan, designed to support vehicle acquisition .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"To help reduce the higher TCO and accelerate an equitable transition to EVs, we are supporting drivers through a comprehensive strategy with 4 pillars: education, incentives, savings, and advocacy .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our December 2021 update and concurrently released Climate Assessment and Performance Report 2021 give an in depth review of the initial actions we’re taking, investments we’re making, and results we’re seeing .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"As a tech platform with minimal direct asset ownership, we’re counting on governments and other industry players to take actions that dovetail with our own to support drivers’ fair transition to ZEVs .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"More ambitious GHG abatement and ZEV policies established by governments and new ZEV technologies introduced by industry, especially when combined with our mobility marketplace interventions, can make a large impact on reducing transportation sector emissions .
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"ClimatePerformanceTrust2022 ESG Report Our TCFD analysis of driver economics in London, alongside a number of external studies, shows that economics can be favorable for ZEVs in a number of future scenarios where government policy and industry progress combine to create wins for drivers .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Today, ZEVs remain out of reach for drivers who lack off street parking or at near home charging options (which is the vast majority of London drivers who use our app, according to surveys) .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Hybrid internal combustion engine (ICE) cars, especially used hybrids, make the most economic sense for the majority of drivers today .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Future scenarios show that EV drivers who rely more on rapid charging can realize cost competitive economics sometime between 2025 and 2030 .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"All scenarios show that London’s world class Congestion Charge policy, which currently exempts EVs, goes a long way to helping more drivers realize the lowest costs in ZEVs compared to traditional ICE cars and hybrids .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Our Clean Air Plan focuses on helping drivers overcome higher acquisition costs so they can make the switch to electric sooner and realize higher net earnings than were possible in an ICE vehicle .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"As of Q1 2022, 11 .9% of the miles driven on our platform in London are completed in ZEVs, up from 5 .5% in Q1 2021 .
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Furthermore, in the long term, electricity prices and availability of EV infrastructure play a large role in EV adoption .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This is why we’re working with industry partners and governments to improve both the coverage of and access to reliable, affordable charging .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"As part of this effort, we’re spending 5 million to build 700 fast chargers in 3 London boroughs that are home to many drivers who use Uber, expanding London’s overall charging network by 7% .
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Our TCFD analysis shows that aggressive decarbonization across society can open opportunities such as a lower total cost of ownership for drivers and an increased corporate customer preference for zero emission transport options.
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"It results in warming of 1 .8 degrees above pre industrial levels by 2100 .
","{'scope3': 'no', 'vague': 'not related to ESG'}",no,not related to ESG
"Uber is empowering consumers to choose green and car free products .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We offer more green and car free ride options than any other global mobility platform, providing no and low emission rides today in 100 metropolitan markets .
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Uber Green, our EV and hybrid rides option, is the most widely available on demand mobility solution in the world for no or low emission rides .
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"It’s currently offered across 3 continents, 18 countries, and 120 cities .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"So far in 2022, we’ve launched Uber Green in Spain, Jordan, and Poland, and we’ve expanded the availability of this ride option in many of our biggest markets such as London .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We’ve also committed to ensuring that Uber Green is available at the same price as our core Uber ride options everywhere our platform is available .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Finally, we’ve launched a new EV only option for riders called Uber Comfort Electric .
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"This option allows riders to request a trip in a premium EV such as a Tesla or Polestar .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"As of June 2022, Uber Comfort Electric is available in Los Angeles, San Francisco, San Diego, and Dubai, and we plan to expand to other cities over the course of 2022 .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In Europe specifically, we have some standout cities.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In London, we have doubled the number of fully electric vehicles since the launch of Uber Green in March 2021, with 90% of all new drivers who join our platform doing so with a fully electric car.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In Paris, where we have focused on progressively removing diesel vehicles, 45% of all kilometers on the platform are covered in EVs or petrol hybrids, up from 15% just 2 years ago.
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"In Lisbon, fully electric kilometers make up over 12% of kilometers traveled on the platform.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Electrifying cars is not the only way to enable a sustainable mobility future, and that’s why we’re also expanding options for our users to go car free via micromobility and connecting to public transport .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Micromobility including bikes and scooters is particularly well suited for short trips within dense environments .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Through our partnership with Lime, we’ve expanded the availability of bikes and scooters to more than 170 cities in 11 countries .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We offer transit agencies many ways to complement their public transit routes, including first and last mile solutions and paratransit options .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We’ve increased our transit partnerships by 88% since 2020, and are now working with 40 major agencies .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We expanded our Journey Planning to 43 cities globally, including Barcelona, Brussels, and London .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Transit is now available in 6 European cities (Barcelona, Brussels, Lisbon, London, Paris, and Rome) with in app ticketing in London (Uber Boat by Thames Clippers) .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"For more on all the ways you can leave your car at home and use Uber, whether that means accessing a bus, a bike, or even a taxi, please visit the Impact section of this report .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Uber aims to lead our industry on transparent reporting and other environmental, social, and governance (ESG) corporate best practices .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"As part of working toward this goal, we’re now reporting emissions across Scopes 1, 2, and 3 covering all lines of business globally .
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Tank to wheel emissions in Scope 3 are assigned to Category 11: Use of sold products .
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"These emissions form the majority of our total footprint .
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"The bulk of these emissions are coming from Uber’s mobility business .
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"This aligns with our hypothesis around emissions categorization, and it’s why it is critical that we focus on reducing the emissions intensity of trips happening on the platform .
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"In fact, and according to our TCFD analysis, both Uber’s biggest climate related risk and its greatest opportunity center on our ability to meet our electrification goals .
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Source: Uber Sustainability, DEFRA emissions factors for advanced users 2021 .
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"In 2021, we released our second Climate Assessment and Performance Report .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"The use of zero emission vehicles (ZEVs) on Uber more than doubled in the first year after making our commitment in Fall 2020.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Drivers are shifting to ZEVs fastest in Europe, at over 4 .5x the rate of the general public.
","{'scope3': 'maybe', 'vague': 'ambiguous'}",maybe,ambiguous
"The carbon intensity of trips on Uber in the US and Canada is 34% lower than the carbon intensity of traditional taxis that do not use e hail technology.
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Since we released this second report, we have continued to make rapid progress .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"In Q2 2022, 13 .3 million ZEV trips were completed on the Uber platform .
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Furthermore, as of Q2 2022, we had 26,000 monthly average active ZEV drivers on the Uber platform .
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"This figure represents a 3 .0 percentage point increase of on trip miles completed in ZEVs across our 7 focus European countries, and a 2 .2 percentage point increase in the US and Canada vs .
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Data was derived from analysis of internal Uber administrative data and external data from DataOne and DAT Group .
","{'scope3': 'no', 'vague': 'neutral'}",no,neutral
"Germany, Netherlands, Portugal, Spain, United Kingdom, and the United States .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"ZEV drivers on the Uber platform refers to the number of drivers completing at least one trip using our app in a given month, averaged over all the months in the reporting period .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We’re taking a lot of what we have learned from our mobility business and applying it to our delivery business while recognizing that the delivery of food, groceries, and other products presents its own challenges .
","{'scope3': 'generic', 'vague': 'ambiguous'}",generic,ambiguous
"Couriers Thanks to our experience on the mobility side of the business, we have a headstart on vehicle emissions reduction and recognize that there are further opportunities for Uber’s delivery platform .
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"We will support couriers in transitioning to greener vehicles, whether they’re switching within their current mode (moving from motorbikes to electric scooters, for example) or switching from cars to 2 wheel vehicles (mode switching) .
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Mode switching is a key lever for Uber to reach our emissions intensity reduction goals, as 2 wheel vehicles can be up to 40% less carbon intensive than 4 wheel vehicles .41 We also achieve greater efficiency through product features such as order batching, which reduces total journey time .
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"In order to demonstrate economic benefits for couriers transitioning to 2 wheel vehicles, we are partnering with cities and policymakers to remove infrastructure, policy, and cultural barriers to adoption .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We have a number of local partnerships in place to help reduce the cost and encourage the adoption of e mopeds and bikes .
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"This includes Zoomo in the US and UK, Gogoro in Taiwan, and Adie and Decathlon in France .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"These partnerships are aimed at providing discounts on the purchase or rental of e bikes, helping couriers access government subsidies for electric vehicles, and assisting with financing e bike purchases .
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"Merchants We aim to help our merchant partners reduce packaging waste associated with delivery .
","{'scope3': 'maybe', 'vague': 'ambiguous'}",maybe,ambiguous
"In 2019, we were one of the first companies to offer a global default opt out for utensils and cutlery within the app.
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"This initiative has enabled the Uber Eats business to support merchant partners in substantially reducing utensils waste.
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In many of the countries we operate in, we offer access to sustainable packaging options .
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"In the United Kingdom, we partnered with Enviropack to support restaurants and stores in delivering in a sustainable way .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"We’re trialing reusable packaging in other countries, including Chile, Germany, and Switzerland, and aim to broaden our approach as the program expands .
","{'scope3': 'maybe', 'vague': 'ambiguous'}",maybe,ambiguous
"Uber Eats users We aim to be a platform that champions green choices by giving users the option to choose more sustainable options .
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"For example, in France, we created an in app Sustainable Packaging search category, added a label on sustainable restaurants’ menus, and ran marketing campaigns to surface these restaurants and provide a discount for ordering from them .
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"We’re also expanding partnerships that allow customers to opt for reusable packaging with their order, resulting in fewer single use items .
","{'scope3': 'no', 'vague': 'ambiguous'}",no,ambiguous
"And to reduce delivery emissions, we offer Uber Eats users the option to pick up their food directly from the merchant by walking or biking .
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"We help communities and the planet thrive by simplifying the movement of goods while accelerating to a zero emission platform.
","{'scope3': 'maybe', 'vague': 'generic'}",maybe,generic
"Considering the dynamics of the freight industry and technology constraints at this stage, we closely monitor policies and signposts for technology adoption while we develop our long term freight strategy .
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"We simplify the movement of goods to help communities thrive .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"However, the environmental impact of freight is undeniable .
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"We estimate that our freight business is 10x more emissions intensive than our mobility or delivery businesses .
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"Trucking is the most energy intensive mode of ground transportation, accounting for 9% of CO2 emissions in the United States alone .
","{'scope3': 'yes', 'vague': 'generic'}",yes,generic
"Heavy duty trucks primarily use diesel engines and move very heavy loads .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Moreover, carriers typically accrue a lot of deadhead miles .
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"Research shows that for about 15 30% of the miles carriers drive, their trucks are empty .
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"This is why it's important for us to help communities and the planet thrive by becoming a zero emission platform .
","{'scope3': 'generic', 'vague': 'yes'}",generic,yes
"Our TCFD analysis of freight in the US found that levers such as occupancy and load improvement, as well as deadhead and idling reduction can decrease emissions by increasing efficiency .
","{'scope3': 'yes', 'vague': 'specific'}",yes,specific
"These can be implemented along with fuel train switch and modal shifts (e .g ., from road to rail) to reduce transition risk from carbon pricing in the short term .
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
"In fact, our own analyses have shown that Uber Freight load bundles reduce deadhead by almost 23% .
","{'scope3': 'no', 'vague': 'specific'}",no,specific
"In 2021, Uber completed the acquisition of Tupelo Parent, Inc (Transplace) .
","{'scope3': 'no', 'vague': 'generic'}",no,generic
"Transplace already offers less emission intensive options such as Optipro, which focuses on coloading, and Lanehub, which focuses on reducing deadhead miles through their logistics engineering and network services solutions .
","{'scope3': 'yes', 'vague': 'ambiguous'}",yes,ambiguous
